"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"9","9.5","9.5.2","C090502","Researchers (in full-time equivalent) per million inhabitants","GB_POP_SCIERD","SD","Researchers (in full-time equivalent) per million inhabitants","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per million population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,434.00","C","1,460.00","C","1,475.00","C","1,524.00","C","1,585.00","C","1,616.00","C","1,548.00","C","1,595.00","C","1,604.00","C","1,585.00","C","1,672.00","C","1,662.00","C","1,735.00","C","1,851.00","C","2,036.00","C","","","",""
"9","9.b","9.b.1","C090b01","Proportion of medium and high-tech industry value added in total value added","NV_IND_TECH","SD","Proportion of medium and high-tech industry value added in total value added","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.30","M, 11, 120","28.14","M, 12, 120","28.04","M, 13, 120","27.55","M, 14, 120","28.43","M, 15, 120","29.63","M, 16, 120","34.87","M, 17, 120","33.86","M, 18, 120","36.47","M, 19, 120","38.32","M, 20, 120","39.27","M, 21, 120","38.73","M, 22, 120","37.04","M, 23, 120","38.02","M, 24, 120","36.61","M, 25, 120","","","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_2GNTWK","SD","Proportion of population covered by at least a 2G mobile network","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.00","11","","","","","99.00","14","99.00","15","99.00","16","99.00","17","99.00","18","99.00","19","99.00","20, 122","99.00","21, 122","99.54","22, 122, 208","99.54","23, 122, 208","99.54","24, 122, 208","99.90","25, 122, 209","100.00","26, 122, 209","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_3GNTWK","SD","Proportion of population covered by at least a 3G mobile network","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.50","11, 121","","","56.63","13, 122","61.16","14, 122","82.34","15, 122","80.52","16, 122","93.60","17, 122","99.90","18, 122, 207","100.00","19, 122, 207","56.63","20, 122","61.16","21, 122","82.34","22, 122","80.52","23, 122","93.60","24, 122","99.90","25, 122, 207","100.00","26, 122, 207","",""
"9","9.c","9.c.1","C090c01","Proportion of population covered by a mobile network, by technology","IT_MOB_4GNTWK","SD","Proportion of population covered by at least a 4G mobile network","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.00","25, 122, 210","100.00","26, 122, 210","",""
"10","10.1","10.1.1","C100101","Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population","SI_HEI_BTN40","SD","Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57","G, 23, 57, 211","","","","","","","",""
"10","10.1","10.1.1","C100101","Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population","SI_HEI_TOTL","SD","Growth rates of household expenditure or income per capita","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26","G, 23, 57, 211","","","","","","","",""
"10","10.4","10.4.1","C100401","Labour share of GDP, comprising wages and social protection transfers","SL_EMP_GTOTL","SD","Labour share of GDP, comprising wages and social protection transfers","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.81","E, 11, 123, 212","58.53","E, 12, 123, 212","55.99","E, 13, 123, 212","53.89","E, 14, 123, 212","50.61","E, 15, 123, 212","49.70","E, 16, 123, 212","48.49","E, 17, 123, 212","48.27","E, 18, 123, 212","50.10","E, 19, 123, 212","48.71","E, 20, 123, 212","49.04","E, 21, 123, 212","47.91","E, 22, 123, 212","47.77","E, 23, 123, 212","47.73","E, 24, 123, 212","47.80","E, 25, 123, 212","46.92","E, 26, 123, 212","47.54","E, 27, 123, 212"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRECOSOC","SD","Proportion of developing countries in the membership of the UN Economic and Social Council","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 126","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 137","","","","","","","","","","","",""
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIBRD","SD","Proportion of developing countries in the membership of the International Bank for Reconstruction and Development","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","G, 11, 127","","","","","","","","","0.54","G, 16, 132","","","","","","","","","0.53","G, 21, 136","","","","","","","","","0.53","G, 26, 140","0.53","G, 27, 143"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIFC","SD","Proportion of developing countries in the membership of the International Finance Corporation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","G, 11, 124","","","","","","","","","0.56","G, 16, 130","","","","","","","","","0.55","G, 21, 134","","","","","","","","","0.54","G, 26, 138","0.54","G, 27, 141"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIMF","SD","Proportion of developing countries in the membership of the International Monetary Fund","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","G, 11, 125","","","","","","","","","0.55","G, 16, 131","","","","","","","","","0.55","G, 21, 135","","","","","","","","","0.53","G, 26, 139","0.53","G, 27, 142"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRUNGA","SD","Proportion of developing countries in the membership of the UN General Assembly","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 128","","","","","","","","","0.52","G, 16, 128","","","","","","","","","0.52","G, 21, 128","","","","","","","","","0.52","G, 26, 128","0.52","G, 27, 128"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRWTO","SD","Proportion of developing countries in the membership of the World Trade Organisation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 129","","","","","","","","","0.67","G, 16, 129","","","","","","","","","0.65","G, 21, 129","","","","","","","","","0.63","G, 26, 129","0.62","G, 27, 144"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTECOSOC","SD","Proportion of voting rights of developing countries in the UN Economic and Social Council","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 126","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 137","","","","","","","","","","","",""
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIBRD","SD","Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69","G, 11, 127","","","","","","","","","0.69","G, 16, 132","","","","","","","","","0.69","G, 21, 136","","","","","","","","","0.64","G, 26, 140","0.77","G, 27, 143"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIFC","SD","Proportion of voting rights of developing countries in the International Finance Corporation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","G, 11, 124","","","","","","","","","0.31","G, 16, 130","","","","","","","","","0.31","G, 21, 134","","","","","","","","","0.31","G, 26, 138","0.31","G, 27, 141"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIMF","SD","Proportion of voting rights of developing countries in the International Monetary Fund","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65","G, 11, 125","","","","","","","","","0.64","G, 16, 131","","","","","","","","","0.63","G, 21, 135","","","","","","","","","0.70","G, 26, 139","0.85","G, 27, 142"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNGA","SD","Proportion of voting rights of developing countries in the UN General Assembly","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 128","","","","","","","","","0.52","G, 16, 128","","","","","","","","","0.52","G, 21, 128","","","","","","","","","0.52","G, 26, 128","0.52","G, 27, 128"
"10","10.6","10.6.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTWTO","SD","Proportion of voting rights of developing countries in the World Trade Organisation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 129","","","","","","","","","0.67","G, 16, 129","","","","","","","","","0.65","G, 21, 129","","","","","","","","","0.63","G, 26, 129","0.62","G, 27, 144"
"10","10.b","10.b.1","C100b01","Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)","DC_TRF_TOTDL","SD","Total assistance for development, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.04","NA, 11, 213","30.72","NA, 12, 213","8.89","NA, 13, 213","18.92","NA, 14, 213","24.89","NA, 15, 213","47.96","NA, 16, 213","121.87","NA, 17, 213","155.80","NA, 18, 213","83.99","NA, 19, 213","92.06","NA, 20, 213","96.83","NA, 21, 213","90.68","NA, 22, 213","111.55","NA, 23, 213","127.09","NA, 24, 213","82.30","NA, 25, 213","158.45","NA, 26, 213","",""
