"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN","2017","FN"
"8","8.7","8.7.1","C080701","Proportion and number of children aged 5‑17 years engaged in child labour, by sex and age","SL_TLF_CHDLBR","SD","Proportion of children aged 5 - 17 years engaged in labour","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","5 to 14 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90","CA, 16, 108, 198","","","","","","","","","","","","","1.10","CA, 23, 108","","","","","","","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.40","C, 11, 109, 199","5.80","C, 12, 109, 199","5.90","C, 13, 109, 199","5.60","C, 14, 109, 199","6.40","C, 15, 109, 199","6.10","C, 16, 109, 199","5.80","C, 17, 109, 199","5.40","C, 18, 109, 199","5.10","C, 19, 110, 199","4.90","C, 20, 111, 200","5.10","C, 21, 111, 200","4.40","C, 22, 114, 200","3.90","C, 23, 114, 200","3.80","C, 24, 114, 200","3.00","C, 25, 114, 200","2.00","C, 26, 116, 200","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30","C, 11, 109, 199","0.60","C, 12, 109, 199","0.90","C, 13, 109, 199","1.00","C, 14, 109, 199","0.70","C, 15, 109, 199","0.80","C, 16, 109, 199","0.50","C, 17, 109, 199","0.60","C, 18, 109, 199","0.70","C, 19, 110, 199","1.00","C, 20, 111, 200","0.50","C, 21, 111, 200","0.60","C, 22, 114, 200","0.20","C, 23, 114, 200","0.70","C, 24, 114, 200","0.50","C, 25, 114, 200","0.10","C, 26, 116, 200","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_FTLINJUR","SD","Frequency rates of fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.00","C, 11, 109, 199","11.50","C, 12, 109, 199","11.40","C, 13, 109, 199","10.70","C, 14, 109, 199","12.70","C, 15, 109, 199","11.80","C, 16, 109, 199","11.50","C, 17, 109, 199","10.60","C, 18, 109, 199","10.20","C, 19, 110, 199","9.10","C, 20, 111, 200","10.10","C, 21, 111, 200","8.50","C, 22, 114, 200","8.10","C, 23, 114, 200","7.30","C, 24, 114, 200","5.70","C, 25, 114, 200","4.20","C, 26, 116, 200","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302.60","C, 11, 109, 199","265.80","C, 12, 109, 199","234.10","C, 13, 109, 199","220.10","C, 14, 109, 199","210.70","C, 15, 109, 199","168.00","C, 16, 109, 199","141.70","C, 17, 109, 199","127.70","C, 18, 109, 199","117.90","C, 19, 110, 199","100.00","C, 20, 112, 200","90.00","C, 21, 112, 200","88.60","C, 22, 113, 200","79.70","C, 23, 113, 200","79.60","C, 24, 113, 200","72.60","C, 25, 113, 200","62.30","C, 26, 115, 200","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.80","C, 11, 109, 199","87.90","C, 12, 109, 199","72.40","C, 13, 109, 199","72.80","C, 14, 109, 199","68.70","C, 15, 109, 199","58.40","C, 16, 109, 199","50.90","C, 17, 109, 199","43.40","C, 18, 109, 199","43.30","C, 19, 110, 199","40.00","C, 20, 112, 200","30.00","C, 21, 112, 200","26.80","C, 22, 113, 200","26.30","C, 23, 113, 200","24.40","C, 24, 113, 200","25.30","C, 25, 113, 200","21.80","C, 26, 115, 200","","","",""
"8","8.8","8.8.1","C080801","Frequency rates of fatal and non-fatal occupational injuries, by sex and migrant status","SL_EMP_INJUR","SD","Frequency rates of non-fatal occupational injuries among employees","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 employees","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.70","C, 11, 109, 199","173.90","C, 12, 109, 199","149.70","C, 13, 109, 199","143.10","C, 14, 109, 199","136.10","C, 15, 109, 199","111.10","C, 16, 109, 199","94.70","C, 17, 109, 199","83.90","C, 18, 109, 199","78.20","C, 19, 110, 199","70.00","C, 20, 112, 200","60.00","C, 21, 112, 200","56.60","C, 22, 113, 200","51.60","C, 23, 113, 200","50.50","C, 24, 113, 200","47.70","C, 25, 113, 200","40.90","C, 26, 115, 200","","","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_ATM_TOTL","SD","Number of automated teller machines (ATMs) per 100,000 adults","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.86","C, 15, 117","15.40","C, 16, 117","18.96","C, 17, 117","25.68","C, 18, 117","30.24","C, 19, 117","33.35","C, 20, 117","37.90","C, 21, 117","41.16","C, 22, 117","46.08","C, 23, 117","51.07","C, 24, 117","54.61","C, 25, 117","55.28","C, 26, 117","","","",""
"8","8.10","8.10.1","C081001","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","FB_CBK_BRCH","SD","Number of commercial bank branches per 100,000 adults","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.10","C, 15, 117","5.80","C, 16, 117","5.57","C, 17, 117","4.88","C, 18, 117","4.39","C, 19, 117","3.67","C, 20, 117","3.19","C, 21, 117","2.10","C, 22, 117","1.71","C, 23, 117","1.56","C, 24, 117","1.20","C, 25, 117","0.89","C, 26, 117","","","",""
"8","8.10","8.10.2","C081002","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","FB_BNK_ACCSS","SD","Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","M49_EUR_EE","BLR","Belarus","","","","Annual","Other","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.77","NA, 22","","","","","75.89","NA, 25","","","","","",""
"8","8.a","8.a.1","C080a01","Aid for Trade commitments and disbursements","DC_TOF_TRDCML","SD","Total official flows commitments for Aid for Trade, by recipient","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51","NA, 16, 201","2.05","NA, 17, 201","12.01","NA, 18, 201","7.76","NA, 19, 201","17.15","NA, 20, 201","59.43","NA, 21, 201","4.40","NA, 22, 201","6.06","NA, 23, 201","6.79","NA, 24, 201","11.04","NA, 25, 201","5.07","NA, 26, 201","","","",""
"8","8.a","8.a.1","C080a01","Aid for Trade commitments and disbursements","DC_TOF_TRDDBML","SD","Total official flows disbursed for Aid for Trade, by recipient","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01","NA, 17, 202","3.70","NA, 18, 202","5.77","NA, 19, 202","7.47","NA, 20, 202","28.93","NA, 21, 202","6.08","NA, 22, 202","5.70","NA, 23, 202","14.76","NA, 24, 202","15.05","NA, 25, 202","13.71","NA, 26, 202","","","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_FRGHTKM","SD","Freight volume (tonne kilometres), by road transport","M49_EUR_EE","BLR","Belarus","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10,482.00","M, 26","","","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RDP_PSSGRKM","SD","Passenger volume (passenger kilometres), by road transport","M49_EUR_EE","BLR","Belarus","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79,962.00","M, 26","","","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RRS_FRGHTKM","SD","Freight volume (tonne kilometres), by rail transport","M49_EUR_EE","BLR","Belarus","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Tonne kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49,181.00","E, 26","","","",""
"9","9.1","9.1.2","C090102","Passenger and freight volumes, by mode of transport","IS_RRS_PSSGRKM","SD","Passenger volume (passenger kilometres), by rail transport","M49_EUR_EE","BLR","Belarus","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilometres","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9,605.00","E, 26","","","",""
